t_f,rho_f
-16.0067317419482,-1.02169210585176
-13.870706404958,-0.865580877909307
-15.8372814923039,-1.00667077078764
-16.5688825466136,-1.05584193696234
-17.2211948064052,-1.08505193835838
-16.0105808024389,-1.01834156554824
-15.3571973916469,-0.979302462501303
-15.1298851120665,-0.964538536100594
-14.224902549548,-0.904727317680607
-16.0668736534199,-1.03138444562848
-14.5979383360274,-0.928396414622559
-14.6146041465349,-0.933059051040184
-14.7222272477144,-0.937211707460525
-15.2106513532253,-0.96864399837985
-15.3995137391021,-0.977690675339393
-16.2208799744116,-1.03382384204315
-16.1010764124163,-1.02178528986824
-15.7579657496862,-0.999248673080801
-15.5481147172236,-0.991240907280047
-16.7372561955595,-1.06340040424691
-15.8882464801636,-1.01152844160468
-13.2110868166917,-0.833502512488461
-16.2534836267792,-1.03841465849827
-14.5431884860606,-0.924516077178125
-16.0808213018866,-1.02512318361966
-15.8287504600587,-1.00904964933886
-15.757582332808,-0.996900293391336
-14.6168408396493,-0.92975572737023
-14.9767448342111,-0.953805151668895
-15.0616808307124,-0.9600362775474
-15.7169190746869,-1.00166172411738
-15.778280593512,-1.00648565598806
-16.4312883106875,-1.04500587551063
-16.3425720374971,-1.04142148410222
-16.9986527207139,-1.08065005758542
-16.575934459018,-1.05520335855184
-15.9361290911187,-1.01358857091061
-15.9059984377841,-1.01855589194953
-17.2667585628015,-1.1118260201192
-14.1164913665835,-0.89156987158189
-15.7853138635204,-1.007202528094
-17.698029693274,-1.1209106561475
-14.9252655386719,-0.952629349581394
-15.736835946266,-1.00383974746519
-17.2480003212663,-1.09470357444373
-16.7837845754956,-1.07033478680249
-15.2143209784216,-0.970284748203342
-14.3776615135125,-0.920111846195996
-15.124551467601,-0.965963909667685
-14.4232027235374,-0.915091109187883
-15.3864242755975,-0.984675970133194
-14.0982665958404,-0.8941222033427
-15.6445079823324,-0.996690539659959
-15.761869819585,-1.01143642912342
-15.5757431418983,-0.993268452971608
-16.4759864867465,-1.05088717412627
-16.3789075908267,-1.04315516155205
-15.1210604280815,-0.963811855084766
-19.1633898973837,-1.19370332074082
-18.5338563415087,-1.16459068734233
-17.5689960228389,-1.11224623616435
-16.4247536362992,-1.0454880046263
-15.9336143799138,-1.02596580458647
-16.1380606432417,-1.02660447411418
-16.0612918478069,-1.02605678711779
-15.5658133140691,-0.996885350713798
-15.7825538157917,-1.00228564510818
-15.7148850721242,-1.00272832195535
-16.3772245522041,-1.03023364189603
-17.3330107704134,-1.10079721266935
-17.0047627003521,-1.0754628624309
-15.5428532774785,-0.98789226495386
-16.0727261015984,-1.02449702342082
-19.8197814577157,-1.229374837848
-13.8091682238378,-0.876799640223755
-14.4755645261721,-0.919059457680022
-16.5892721564096,-1.05706566314598
-15.0406307101209,-0.957542566778071
-16.8092805111203,-1.06779364459158
-15.8980769599059,-1.0134801649952
-16.4344011610751,-1.04608298095977
-16.3602757247455,-1.03997745352452
-15.3383067961798,-0.979224989672661
-14.956347018341,-0.965119616440803
-17.4597046552742,-1.10675104836135
-18.935825012908,-1.18018814915413
-15.9601427722998,-1.01753268757905
-14.4719393432206,-0.919437607674077
-13.6957942981272,-0.867414362441677
-14.6120570199645,-0.92790372901255
-16.6087006622638,-1.05564571214688
-14.9363248114625,-0.950408053762858
-15.3247444155555,-0.976219540975892
-15.6448773240928,-0.996799216504424
-14.6079861643747,-0.929502389217696
-15.5662640663131,-0.993026452298464
-16.4159994807133,-1.04125470239683
-14.1139852179664,-0.897113744522743
-15.973913716897,-1.02105335794175
-16.8140908906567,-1.06000403666495
-14.7445416603769,-0.939012938880462
-16.3265484468651,-1.03900775838424
-17.3440082757202,-1.09738263622746
-16.7446275277751,-1.06678046227926
-16.0097079758991,-1.01549938701848
-14.701460792091,-0.933290479535749
-14.3803928482356,-0.914045757587666
-15.2229376538489,-0.967597758500608
-16.2210482895256,-1.03238158560269
-14.9600226705899,-0.949516685089824
-16.6171666717487,-1.05723775943245
-15.9127048224027,-1.01326071183979
-16.1364858485849,-1.02846876587199
-16.1819603331609,-1.02488057944524
-16.0447123126326,-1.00783048274471
-15.234504794416,-0.969764992668906
-14.980696308409,-0.953087115436593
-14.6818103832384,-0.941711110544615
-13.4125817701806,-0.845717525825477
-15.9717623113182,-1.01779960708085
-15.9108634619665,-1.0142597460323
-15.1957278380637,-0.968630872217011
-15.3694793435576,-0.977534365067687
-15.9183775142967,-1.01336719988457
-15.5361457502068,-0.987417635531743
-14.7510090566294,-0.938711203360942
-15.7436633145358,-1.00683120173387
-15.8881346358278,-1.00615092295054
-16.2973557961515,-1.03406913718841
-14.4360851813978,-0.913722541997011
-14.7788408573905,-0.93166572470361
-15.2500447950418,-0.971065576386788
-14.7107310446289,-0.934403532838618
-13.8686463538407,-0.875210140948985
-17.7611083473661,-1.12891534698115
-16.7103309334267,-1.06058286134161
-16.0586801409575,-1.01751330622976
-18.1585737918786,-1.15251964724085
-16.1525177300383,-1.03017080558434
-15.2256997427032,-0.97033553182264
-15.2847933369303,-0.973619439344344
-16.0442354845315,-1.02064798164423
-16.6794015228428,-1.05966130873319
-14.6600456610122,-0.932961700086724
-17.141500355667,-1.08252410991383
-15.2836272342303,-0.97426188137107
-16.3348972025425,-1.0387305994748
-16.4833321829911,-1.05000491727787
-15.5291698444481,-0.99069277993449
-14.6624304831518,-0.932409896420207
-15.8986876346951,-1.01278812442285
-16.573229486244,-1.0581558121159
-14.3190090494716,-0.908687146725051
-16.3919429178137,-1.03007642466916
-15.0646298636518,-0.959578228335168
-15.5327121436104,-0.988033788567556
-15.9756443965996,-1.0139904415845
-15.3599744666122,-0.969604556930897
-15.7372278720979,-0.998991910867948
-15.9933557435708,-1.01435927084088
-17.1511200314242,-1.07937388998139
-14.0686387397654,-0.894652757297191
-16.8212274501426,-1.07794563845256
-18.9962243204215,-1.18708278284191
-14.0432584236626,-0.890136800446019
-15.0091021608353,-0.96254119285039
-14.9003812780942,-0.947774458303235
-14.2326416451551,-0.921837088683609
-13.9830508525024,-0.886227720425248
-15.3045199903817,-0.971050517221672
-14.8922878688748,-0.948242511657962
-17.4361384705294,-1.10424272512684
-16.2825005670329,-1.03223015469551
-14.7867602591543,-0.935527872895556
-16.8400772937598,-1.07034234297205
-14.2720129286139,-0.908240107279777
-16.6376579378064,-1.05286359420241
-15.7977641109861,-1.01362198900496
-16.057399439488,-1.02459102118645
-15.2826659539402,-0.97469471349906
-16.3641057992859,-1.03980477447159
-14.7822028067062,-0.941382257070764
-16.3729365603298,-1.0473749724329
-14.3963159065526,-0.899425877371039
-15.612615519671,-1.00554925250224
-18.036781824372,-1.14135479556607
-15.8936435095024,-1.01308775971728
-17.0851721318362,-1.0880261515011
-15.2137475002184,-0.976535188491861
-16.4008918905329,-1.0456310002901
-15.1113216393867,-0.962311448141466
-16.1297797055711,-1.02818064648918
-15.7175085023692,-1.00237903764365
-14.7238641915283,-0.936729305713617
-16.9966833298083,-1.08017769635461
-15.8166969310454,-1.00840946151835
-15.4283483695328,-0.984516805596861
-16.4612305214183,-1.04877225357526
-16.5912787034495,-1.05994971312815
-14.40557978151,-0.915504080293932
-15.3959975240976,-0.982667715751038
-15.5454621787727,-0.992847516216646
-15.53845403074,-0.990872955342594
-16.3591300068531,-1.0498851104825
-16.5462728280503,-1.05442139827872
-16.6538500271191,-1.05787011871874
-17.0191732695308,-1.08243385965113
-15.8798021320871,-1.01307575255036
-17.562072664858,-1.11055198658378
-15.6939573124797,-1.00003553503345
-18.2497967194555,-1.14465410919873
-16.7112229405619,-1.06180668560727
-14.7379423625951,-0.936793176188818
-15.2337528496322,-0.967631065093819
-16.0176381080743,-1.02346055217705
-15.5607514292517,-0.992103429909154
-15.675373491898,-1.0003180302476
-13.9661958189352,-0.884459515141127
-17.1278850328064,-1.09249816171734
-15.1674821275495,-0.96759823402563
-16.2096137348988,-1.03190812500152
-17.1818412193814,-1.08915090904559
-17.1473828261584,-1.08664359502689
-16.0476393677969,-1.02280431909216
-15.4252382218233,-0.981734313175619
-15.2673841042422,-0.974144615500238
-16.2573511835367,-1.03941404659534
-16.5000870611417,-1.05272230869992
-15.7863176695095,-1.00725637190643
-17.0980055887596,-1.08505804718899
-15.1742964215575,-0.966662724276769
-12.7395811883007,-0.794692355082883
-16.6656046575309,-1.06035495360375
-14.3023924331951,-0.909948252801535
-14.3960282542891,-0.914500725632018
-16.1962474946714,-1.03183432091515
-15.6114386761651,-0.997804574982091
-14.9118963493549,-0.950309573386494
-17.2052717567241,-1.09019770188821
-15.8029879273824,-1.0084767101468
-14.6835155411008,-0.933510499415369
-13.8766878310468,-0.880133099366016
-16.0979549282165,-1.02242780370867
-14.3304432950301,-0.913063913848023
-17.3103321077293,-1.11138700279082
-15.8047997749105,-1.00463259887042
-14.0514902469583,-0.900982330794019
-14.9218378911496,-0.947955972758255
-16.2129523306189,-1.03011581047392
-14.6519269453817,-0.930252418663114
-15.9658057283354,-1.01914843385261
-14.4170610421542,-0.913988036766826
-15.9701076430188,-1.01991940021665
-17.0911419220728,-1.08377907342834
-15.0719269182763,-0.96018640409727
-16.8346492379667,-1.06662112051054
-16.6970036766472,-1.06128537869302
-16.7994583193082,-1.06866965760966
-16.471052653831,-1.05001569772451
-16.3262687840171,-1.04037307837314
-15.4799539195118,-0.980824923978159
-13.8718978418033,-0.876616456282527
-15.7029562245002,-1.00118045664989
-16.0499761392774,-1.02472371633254
-14.1261006847539,-0.895730468185539
-15.2233247421681,-0.970564961464314
-14.8946013739942,-0.943228393451802
-14.1229467758644,-0.89620592728545
-16.5957184031883,-1.05468734971736
-14.3817743486356,-0.91341762546804
-17.1685329902907,-1.09227961575766
-14.1573390107822,-0.897797373921934
-14.2285465539836,-0.906256814004611
-14.2541346886524,-0.901519907218155
-14.5293664122647,-0.923165358586648
-14.8198270736024,-0.943220337431689
-17.8638810876378,-1.12725573430691
-16.5530357878783,-1.05393817436612
-17.4889012256712,-1.10371935686942
-16.2193247690192,-1.03369535479355
-16.0567043798063,-1.02391481735924
-15.0479962968325,-0.961344041771652
-15.8088176801309,-1.0102829520847
-15.211367738925,-0.972324260424535
-15.4657967327091,-0.985307166130935
-16.0010952774155,-1.02092501765417
-15.6175211897033,-0.995231022003001
-19.0902637175217,-1.19338943009059
-15.2629205619008,-0.973432915795349
-14.293336145502,-0.900233274073625
-15.7942182590161,-1.01172111336128
-16.5734931316588,-1.0595603986803
-13.8323477098018,-0.877138168638095
-13.6950217055466,-0.862063373016517
-15.5695551977585,-0.990081244773479
-15.0042150962496,-0.95650600016778
-16.6918149365729,-1.06133301971266
-16.3485323190028,-1.03686748879201
-16.6636873007653,-1.06019340143843
-15.2143437173048,-0.969552738124082
-16.6100800953162,-1.06161768595817
-15.7039403756844,-1.00270795819321
-16.2534932581331,-1.0349042550396
-15.409317654103,-0.984480802119929
-15.912824001812,-1.01601548920866
-15.4666788142213,-0.980504437424095
-15.4243011874257,-0.977453632553523
-17.3221881044819,-1.09772785526421
-15.758539601526,-1.00126030143982
-15.822505893417,-1.00811183832386
-15.1123688724256,-0.963585144498334
-16.315019434225,-1.03846789157824
-15.3115078750146,-0.975346106240632
-17.1605524275927,-1.08918749713711
-16.4655607820163,-1.05002162679944
-16.1217132410308,-1.02910329311674
-14.189666799162,-0.897185448881664
-15.5703310902951,-0.995812936307041
-14.3520434161909,-0.910482404502069
-15.8553353045633,-1.01162929114863
-14.9044576034466,-0.945075526554622
-17.9666244064335,-1.13481996906892
-17.4085597947645,-1.10665491952021
-16.1413573944931,-1.02879528251339
-17.0677462632374,-1.08162168020505
-16.3727970659122,-1.04317418687788
-15.6428828567833,-0.996680046224565
-15.6213344901017,-0.994235674816393
-14.8085802583634,-0.942267655840955
-14.8389900751588,-0.944906265765934
-14.5762269594481,-0.927159809647414
-17.5703167573267,-1.11774467902393
-16.828872421738,-1.06975938907689
-15.1025622083162,-0.962353481166195
-17.3047894362774,-1.09843105425717
-16.4265409559887,-1.04081221913132
-16.4436076684252,-1.04423766700581
-14.3661069770296,-0.907406347348751
-13.6719406369568,-0.86401907797438
-14.7923937150046,-0.941341707756545
-15.9710661665659,-1.01873754196237
-13.6229504101652,-0.864299684111932
-14.3700580809377,-0.917146544721247
-16.207297703114,-1.03162127496158
-15.7140068642499,-1.00276232493614
-14.5023570613781,-0.917204318075286
-15.7724073227706,-1.00675934019244
-15.9819242572893,-1.01705707869514
-17.1310775252947,-1.0874662669317
-15.9185173617518,-1.01409499121704
-15.8414481257962,-1.01230876273373
-15.1326163745121,-0.970206309364513
-16.8861318262298,-1.06563955891235
-15.3773412076359,-0.978652392326278
-15.0242673313015,-0.954781248941088
-16.5743078204836,-1.05833708005098
-15.194784182813,-0.973074883458168
-15.1268591402601,-0.975371275695921
-15.8781462646147,-1.01244238939634
-14.8442284322099,-0.942623575088929
-16.069019498974,-1.01468422772434
-16.1205937629972,-1.02025362631364
-13.2900520924017,-0.835768632328482
-16.8673910166616,-1.07263214843335
-16.276575653937,-1.0346191109008
-14.9796218738804,-0.953165958830602
-16.1937105605853,-1.03143344142081
-15.4526772800009,-0.985249366088591
-14.4842298619098,-0.922567288379541
-16.1243032855602,-1.02771512030745
-14.9128000408121,-0.94331376319362
-16.6761137538257,-1.06175165657065
-16.2953463832901,-1.03809068235168
-16.3849710613433,-1.04465437721451
-15.6204598054688,-1.00072820441842
-15.4050986514569,-0.981781030588432
-16.3696216561761,-1.04479911360841
-15.1351476618299,-0.967181756647701
-14.9807579634886,-0.956159253982866
-14.8385098741339,-0.944382890457259
-14.7158318989048,-0.936012761295982
-16.2887116469515,-1.02924796053149
-16.0706740345196,-1.02198185981579
-16.0024182149149,-1.01508269088609
-16.1741996401763,-1.0355189511314
-14.9180511152293,-0.950983362948753
-15.9768487440109,-1.02213531200439
-16.2886416888389,-1.04017714363886
-16.5928736597922,-1.05143697437449
-15.9098022089494,-1.01611086510605
-16.0330994641761,-1.01970517956727
-16.4620812390387,-1.05192514405283
-17.0397306577989,-1.08412418683143
-17.161085858621,-1.08978779922102
-17.5677152299881,-1.1167652470975
-16.9472499987448,-1.07563402079971
-16.0911478793925,-1.02561613157382
-15.4579547124883,-0.985087104791299
-15.8487551087155,-1.00577824674279
-15.4109314214874,-0.971654268792709
-17.1915067211748,-1.09128909054081
-15.6967080349796,-1.00205742125145
-15.3202114797909,-0.972352615450861
-16.2818830114868,-1.0385438456078
-16.8988228784422,-1.07335220216941
-14.8931613589053,-0.948284807615426
-15.0768187568791,-0.959827255223552
-16.5528049498028,-1.05643409092732
-14.3544514506196,-0.913869777016814
-16.1270887975954,-1.0287254469859
-15.2013630014259,-0.967487453599393
-16.1752926415487,-1.02989433100428
-16.7493705914409,-1.06565200003839
-18.7218349468035,-1.16709819947178
-16.1394592989356,-1.02742987027639
-14.8223254365264,-0.93946100066615
-15.4509831097979,-0.984293733144106
-17.1553861760212,-1.08949248023296
-15.052784919178,-0.964627482622617
-16.5472366441294,-1.05497552342324
-15.7813028197511,-1.0035219648853
-14.5499602552009,-0.920730715217345
-16.0223104694165,-1.01854292044043
-15.2303505665706,-0.96944169098852
-16.0320576932859,-1.02306272920367
-15.6730069874799,-1.00204430499846
-16.9610716179841,-1.07904874252016
-14.8402129312869,-0.941137251760943
-14.1562814162333,-0.89786574531366
-16.0402204796718,-1.02157269474483
-14.3401617581932,-0.911376139654771
-15.295619227066,-0.973456218638369
-16.8359293741097,-1.06446906986606
-16.4741272829573,-1.04750950838167
-15.4217556334847,-0.977352154198556
-15.0855296892384,-0.965427951707781
-16.9231124373223,-1.07615485886173
-17.2291291334063,-1.09593861292133
-15.9187591200634,-1.00997167325028
-15.6328656310302,-1.00090268004682
-15.1261150676638,-0.964252007235425
-16.4840466283652,-1.05082179574796
-17.5022427254138,-1.10655771918773
-17.018475301959,-1.08369910445627
-15.6609103036883,-0.990253041076346
-16.5601099173459,-1.05155913533545
-17.2238579893613,-1.08704532174769
-17.2131867158453,-1.08996475175241
-14.5787782328108,-0.927087980437366
-15.6213584128645,-0.995872573344419
-15.1181166630454,-0.963771602871467
-16.3618851174285,-1.04274254741201
-15.4860180493603,-0.984709247575976
-16.0827766900141,-1.02564364607414
-15.2256591909187,-0.965194286784337
-16.324048430382,-1.03660899291708
-14.4227927425386,-0.92243348555971
-15.8151862631885,-1.00977667805255
-15.0035347657157,-0.955474146607459
-16.3050000272037,-1.04609037025795
-16.5456279318455,-1.05453160445948
-14.7288614501813,-0.936725399529552
-16.9262176021129,-1.07605829869755
